index,type_of_house,living_space,number_of_rooms,rent,construction_year,street,zipcode,region,tag,latitude,longitude
2045,Etagenwohnung,100,2.0,2080,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113395106,50.12266029999999,50.12266029999999
2046,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435845,50.115520000000004,50.115520000000004
2047,Maisonette,115,3.0,1950,2009,Ohmstraße 55,60486,"Frankfurt am Main, Bockenheim",/expose/114348636,50.1174939,50.1174939
2048,,80,3.0,2050,1999,Ohmstr. 000,60486,"Frankfurt, Bockenheim",/expose/105155544,50.1176404,50.1176404
2049,Dachgeschoss,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435871,50.115520000000004,50.115520000000004
2050,Etagenwohnung,50,,950,2008,Galvanistraße 29,60486,"Frankfurt, Bockenheim",/expose/114484217,50.11795120000001,50.11795120000001
2051,Etagenwohnung,59,2.0,1110,,Ohmstraße 9,60486,"Frankfurt Bockenheim, Frankfurt am Main",/expose/114496934,50.1176404,50.1176404
2052,Etagenwohnung,82,3.0,1695,2006,,60486,"Frankfurt, Bockenheim",/expose/114286860,50.1223606,50.1223606
2053,Penthouse,85,3.0,1630,2002,,60487,"Frankfurt am Main, Bockenheim",/expose/57895064,50.1223606,50.1223606
2054,Etagenwohnung,20,1.0,775,2011,Salvador-Allende-Straße X,60487,"Frankfurt, Bockenheim",/expose/114524202,50.122509,50.122509
2055,,23,1.0,830,1988,Große Seestr. 000,60487,"Frankfurt, Bockenheim",/expose/114309547,50.1195267,50.1195267
2056,Etagenwohnung,65,2.0,1450,,Kurfürstenstraße 14A,60486,"Frankfurt am Main, Bockenheim",/expose/113847915,50.122193200000005,50.122193200000005
2057,Etagenwohnung,110,2.0,2200,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113394833,50.12266029999999,50.12266029999999
2058,Etagenwohnung,62,2.0,1350,2011,Kurfürstenstr. 14a,60486,"Frankfurt am Main, Bockenheim",/expose/61973555,50.122193200000005,50.122193200000005
2059,Etagenwohnung,45,1.0,205,,Pfingstbrunnenstraße 40,60486,"Frankfurt, Bockenheim",/expose/83854266,50.11768970000001,50.11768970000001
2060,Dachgeschoss,80,3.0,1550,1880,Kurfürstenstr. 49,60486,"Frankfurt am Main, Bockenheim",/expose/114237680,50.119712799999995,50.119712799999995
2061,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435895,50.115520000000004,50.115520000000004
2062,Etagenwohnung,81,3.0,1445,2005,Voltastraße 43,60486,"Frankfurt am Main, Bockenheim",/expose/114546550,50.1167958,50.1167958
2063,Dachgeschoss,20,1.0,440,1965,,60486,"Frankfurt, Bockenheim",/expose/82913104,50.1223606,50.1223606
2064,Etagenwohnung,83,2.0,1445,2005,Voltastraße 41,60486,"Frankfurt am Main, Bockenheim",/expose/113486807,50.116794,50.116794
2065,Etagenwohnung,100,2.0,2080,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113395106,50.12266029999999,50.12266029999999
2066,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435845,50.115520000000004,50.115520000000004
2067,Maisonette,115,3.0,1950,2009,Ohmstraße 55,60486,"Frankfurt am Main, Bockenheim",/expose/114348636,50.1174939,50.1174939
2068,,80,3.0,2050,1999,Ohmstr. 000,60486,"Frankfurt, Bockenheim",/expose/105155544,50.1176404,50.1176404
2069,Dachgeschoss,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435871,50.115520000000004,50.115520000000004
2070,Etagenwohnung,50,,950,2008,Galvanistraße 29,60486,"Frankfurt, Bockenheim",/expose/114484217,50.11795120000001,50.11795120000001
2071,Etagenwohnung,59,2.0,1110,,Ohmstraße 9,60486,"Frankfurt Bockenheim, Frankfurt am Main",/expose/114496934,50.1176404,50.1176404
2072,Etagenwohnung,82,3.0,1695,2006,,60486,"Frankfurt, Bockenheim",/expose/114286860,50.1223606,50.1223606
2073,Penthouse,85,3.0,1630,2002,,60487,"Frankfurt am Main, Bockenheim",/expose/57895064,50.1223606,50.1223606
2074,Etagenwohnung,20,1.0,775,2011,Salvador-Allende-Straße X,60487,"Frankfurt, Bockenheim",/expose/114524202,50.122509,50.122509
2075,,23,1.0,830,1988,Große Seestr. 000,60487,"Frankfurt, Bockenheim",/expose/114309547,50.1195267,50.1195267
2076,Etagenwohnung,65,2.0,1450,,Kurfürstenstraße 14A,60486,"Frankfurt am Main, Bockenheim",/expose/113847915,50.122193200000005,50.122193200000005
2077,Etagenwohnung,110,2.0,2200,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113394833,50.12266029999999,50.12266029999999
2078,Etagenwohnung,62,2.0,1350,2011,Kurfürstenstr. 14a,60486,"Frankfurt am Main, Bockenheim",/expose/61973555,50.122193200000005,50.122193200000005
2079,Etagenwohnung,45,1.0,205,,Pfingstbrunnenstraße 40,60486,"Frankfurt, Bockenheim",/expose/83854266,50.11768970000001,50.11768970000001
2080,Dachgeschoss,80,3.0,1550,1880,Kurfürstenstr. 49,60486,"Frankfurt am Main, Bockenheim",/expose/114237680,50.119712799999995,50.119712799999995
2081,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435895,50.115520000000004,50.115520000000004
2082,Etagenwohnung,81,3.0,1445,2005,Voltastraße 43,60486,"Frankfurt am Main, Bockenheim",/expose/114546550,50.1167958,50.1167958
2083,Dachgeschoss,20,1.0,440,1965,,60486,"Frankfurt, Bockenheim",/expose/82913104,50.1223606,50.1223606
2084,Etagenwohnung,83,2.0,1445,2005,Voltastraße 41,60486,"Frankfurt am Main, Bockenheim",/expose/113486807,50.116794,50.116794
2085,Etagenwohnung,100,2.0,2080,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113395106,50.12266029999999,50.12266029999999
2086,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435845,50.115520000000004,50.115520000000004
2087,Maisonette,115,3.0,1950,2009,Ohmstraße 55,60486,"Frankfurt am Main, Bockenheim",/expose/114348636,50.1174939,50.1174939
2088,,80,3.0,2050,1999,Ohmstr. 000,60486,"Frankfurt, Bockenheim",/expose/105155544,50.1176404,50.1176404
2089,Dachgeschoss,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435871,50.115520000000004,50.115520000000004
2090,Etagenwohnung,50,,950,2008,Galvanistraße 29,60486,"Frankfurt, Bockenheim",/expose/114484217,50.11795120000001,50.11795120000001
2091,Etagenwohnung,59,2.0,1110,,Ohmstraße 9,60486,"Frankfurt Bockenheim, Frankfurt am Main",/expose/114496934,50.1176404,50.1176404
2092,Etagenwohnung,82,3.0,1695,2006,,60486,"Frankfurt, Bockenheim",/expose/114286860,50.1223606,50.1223606
2093,Penthouse,85,3.0,1630,2002,,60487,"Frankfurt am Main, Bockenheim",/expose/57895064,50.1223606,50.1223606
2094,Etagenwohnung,20,1.0,775,2011,Salvador-Allende-Straße X,60487,"Frankfurt, Bockenheim",/expose/114524202,50.122509,50.122509
2095,,23,1.0,830,1988,Große Seestr. 000,60487,"Frankfurt, Bockenheim",/expose/114309547,50.1195267,50.1195267
2096,Etagenwohnung,65,2.0,1450,,Kurfürstenstraße 14A,60486,"Frankfurt am Main, Bockenheim",/expose/113847915,50.122193200000005,50.122193200000005
2097,Etagenwohnung,110,2.0,2200,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113394833,50.12266029999999,50.12266029999999
2098,Etagenwohnung,62,2.0,1350,2011,Kurfürstenstr. 14a,60486,"Frankfurt am Main, Bockenheim",/expose/61973555,50.122193200000005,50.122193200000005
2099,Etagenwohnung,45,1.0,205,,Pfingstbrunnenstraße 40,60486,"Frankfurt, Bockenheim",/expose/83854266,50.11768970000001,50.11768970000001
2100,Dachgeschoss,80,3.0,1550,1880,Kurfürstenstr. 49,60486,"Frankfurt am Main, Bockenheim",/expose/114237680,50.119712799999995,50.119712799999995
2101,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435895,50.115520000000004,50.115520000000004
2102,Etagenwohnung,81,3.0,1445,2005,Voltastraße 43,60486,"Frankfurt am Main, Bockenheim",/expose/114546550,50.1167958,50.1167958
2103,Dachgeschoss,20,1.0,440,1965,,60486,"Frankfurt, Bockenheim",/expose/82913104,50.1223606,50.1223606
2104,Etagenwohnung,83,2.0,1445,2005,Voltastraße 41,60486,"Frankfurt am Main, Bockenheim",/expose/113486807,50.116794,50.116794
2105,Etagenwohnung,100,2.0,2080,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113395106,50.12266029999999,50.12266029999999
2106,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435845,50.115520000000004,50.115520000000004
2107,Maisonette,115,3.0,1950,2009,Ohmstraße 55,60486,"Frankfurt am Main, Bockenheim",/expose/114348636,50.1174939,50.1174939
2108,,80,3.0,2050,1999,Ohmstr. 000,60486,"Frankfurt, Bockenheim",/expose/105155544,50.1176404,50.1176404
2109,Dachgeschoss,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435871,50.115520000000004,50.115520000000004
2110,Etagenwohnung,50,,950,2008,Galvanistraße 29,60486,"Frankfurt, Bockenheim",/expose/114484217,50.11795120000001,50.11795120000001
2111,Etagenwohnung,59,2.0,1110,,Ohmstraße 9,60486,"Frankfurt Bockenheim, Frankfurt am Main",/expose/114496934,50.1176404,50.1176404
2112,Etagenwohnung,82,3.0,1695,2006,,60486,"Frankfurt, Bockenheim",/expose/114286860,50.1223606,50.1223606
2113,Penthouse,85,3.0,1630,2002,,60487,"Frankfurt am Main, Bockenheim",/expose/57895064,50.1223606,50.1223606
2114,Etagenwohnung,20,1.0,775,2011,Salvador-Allende-Straße X,60487,"Frankfurt, Bockenheim",/expose/114524202,50.122509,50.122509
2115,,23,1.0,830,1988,Große Seestr. 000,60487,"Frankfurt, Bockenheim",/expose/114309547,50.1195267,50.1195267
2116,Etagenwohnung,65,2.0,1450,,Kurfürstenstraße 14A,60486,"Frankfurt am Main, Bockenheim",/expose/113847915,50.122193200000005,50.122193200000005
2117,Etagenwohnung,110,2.0,2200,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113394833,50.12266029999999,50.12266029999999
2118,Etagenwohnung,62,2.0,1350,2011,Kurfürstenstr. 14a,60486,"Frankfurt am Main, Bockenheim",/expose/61973555,50.122193200000005,50.122193200000005
2119,Etagenwohnung,45,1.0,205,,Pfingstbrunnenstraße 40,60486,"Frankfurt, Bockenheim",/expose/83854266,50.11768970000001,50.11768970000001
2120,Dachgeschoss,80,3.0,1550,1880,Kurfürstenstr. 49,60486,"Frankfurt am Main, Bockenheim",/expose/114237680,50.119712799999995,50.119712799999995
2121,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435895,50.115520000000004,50.115520000000004
2122,Etagenwohnung,81,3.0,1445,2005,Voltastraße 43,60486,"Frankfurt am Main, Bockenheim",/expose/114546550,50.1167958,50.1167958
2123,Dachgeschoss,20,1.0,440,1965,,60486,"Frankfurt, Bockenheim",/expose/82913104,50.1223606,50.1223606
2124,Etagenwohnung,83,2.0,1445,2005,Voltastraße 41,60486,"Frankfurt am Main, Bockenheim",/expose/113486807,50.116794,50.116794
2125,Etagenwohnung,100,2.0,2080,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113395106,50.12266029999999,50.12266029999999
2126,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435845,50.115520000000004,50.115520000000004
2127,Maisonette,115,3.0,1950,2009,Ohmstraße 55,60486,"Frankfurt am Main, Bockenheim",/expose/114348636,50.1174939,50.1174939
2128,,80,3.0,2050,1999,Ohmstr. 000,60486,"Frankfurt, Bockenheim",/expose/105155544,50.1176404,50.1176404
2129,Dachgeschoss,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435871,50.115520000000004,50.115520000000004
2130,Etagenwohnung,50,,950,2008,Galvanistraße 29,60486,"Frankfurt, Bockenheim",/expose/114484217,50.11795120000001,50.11795120000001
2131,Etagenwohnung,59,2.0,1110,,Ohmstraße 9,60486,"Frankfurt Bockenheim, Frankfurt am Main",/expose/114496934,50.1176404,50.1176404
2132,Etagenwohnung,82,3.0,1695,2006,,60486,"Frankfurt, Bockenheim",/expose/114286860,50.1223606,50.1223606
2133,Penthouse,85,3.0,1630,2002,,60487,"Frankfurt am Main, Bockenheim",/expose/57895064,50.1223606,50.1223606
2134,Etagenwohnung,20,1.0,775,2011,Salvador-Allende-Straße X,60487,"Frankfurt, Bockenheim",/expose/114524202,50.122509,50.122509
2135,,23,1.0,830,1988,Große Seestr. 000,60487,"Frankfurt, Bockenheim",/expose/114309547,50.1195267,50.1195267
2136,Etagenwohnung,65,2.0,1450,,Kurfürstenstraße 14A,60486,"Frankfurt am Main, Bockenheim",/expose/113847915,50.122193200000005,50.122193200000005
2137,Etagenwohnung,110,2.0,2200,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113394833,50.12266029999999,50.12266029999999
2138,Etagenwohnung,62,2.0,1350,2011,Kurfürstenstr. 14a,60486,"Frankfurt am Main, Bockenheim",/expose/61973555,50.122193200000005,50.122193200000005
2139,Etagenwohnung,45,1.0,205,,Pfingstbrunnenstraße 40,60486,"Frankfurt, Bockenheim",/expose/83854266,50.11768970000001,50.11768970000001
2140,Dachgeschoss,80,3.0,1550,1880,Kurfürstenstr. 49,60486,"Frankfurt am Main, Bockenheim",/expose/114237680,50.119712799999995,50.119712799999995
2141,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435895,50.115520000000004,50.115520000000004
2142,Etagenwohnung,81,3.0,1445,2005,Voltastraße 43,60486,"Frankfurt am Main, Bockenheim",/expose/114546550,50.1167958,50.1167958
2143,Dachgeschoss,20,1.0,440,1965,,60486,"Frankfurt, Bockenheim",/expose/82913104,50.1223606,50.1223606
2144,Etagenwohnung,83,2.0,1445,2005,Voltastraße 41,60486,"Frankfurt am Main, Bockenheim",/expose/113486807,50.116794,50.116794
2145,Etagenwohnung,100,2.0,2080,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113395106,50.12266029999999,50.12266029999999
2146,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435845,50.115520000000004,50.115520000000004
2147,Maisonette,115,3.0,1950,2009,Ohmstraße 55,60486,"Frankfurt am Main, Bockenheim",/expose/114348636,50.1174939,50.1174939
2148,,80,3.0,2050,1999,Ohmstr. 000,60486,"Frankfurt, Bockenheim",/expose/105155544,50.1176404,50.1176404
2149,Dachgeschoss,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435871,50.115520000000004,50.115520000000004
2150,Etagenwohnung,50,,950,2008,Galvanistraße 29,60486,"Frankfurt, Bockenheim",/expose/114484217,50.11795120000001,50.11795120000001
2151,Etagenwohnung,59,2.0,1110,,Ohmstraße 9,60486,"Frankfurt Bockenheim, Frankfurt am Main",/expose/114496934,50.1176404,50.1176404
2152,Etagenwohnung,82,3.0,1695,2006,,60486,"Frankfurt, Bockenheim",/expose/114286860,50.1223606,50.1223606
2153,Penthouse,85,3.0,1630,2002,,60487,"Frankfurt am Main, Bockenheim",/expose/57895064,50.1223606,50.1223606
2154,Etagenwohnung,20,1.0,775,2011,Salvador-Allende-Straße X,60487,"Frankfurt, Bockenheim",/expose/114524202,50.122509,50.122509
2155,,23,1.0,830,1988,Große Seestr. 000,60487,"Frankfurt, Bockenheim",/expose/114309547,50.1195267,50.1195267
2156,Etagenwohnung,65,2.0,1450,,Kurfürstenstraße 14A,60486,"Frankfurt am Main, Bockenheim",/expose/113847915,50.122193200000005,50.122193200000005
2157,Etagenwohnung,110,2.0,2200,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113394833,50.12266029999999,50.12266029999999
2158,Etagenwohnung,62,2.0,1350,2011,Kurfürstenstr. 14a,60486,"Frankfurt am Main, Bockenheim",/expose/61973555,50.122193200000005,50.122193200000005
2159,Etagenwohnung,45,1.0,205,,Pfingstbrunnenstraße 40,60486,"Frankfurt, Bockenheim",/expose/83854266,50.11768970000001,50.11768970000001
2160,Dachgeschoss,80,3.0,1550,1880,Kurfürstenstr. 49,60486,"Frankfurt am Main, Bockenheim",/expose/114237680,50.119712799999995,50.119712799999995
2161,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435895,50.115520000000004,50.115520000000004
2162,Etagenwohnung,81,3.0,1445,2005,Voltastraße 43,60486,"Frankfurt am Main, Bockenheim",/expose/114546550,50.1167958,50.1167958
2163,Dachgeschoss,20,1.0,440,1965,,60486,"Frankfurt, Bockenheim",/expose/82913104,50.1223606,50.1223606
2164,Etagenwohnung,83,2.0,1445,2005,Voltastraße 41,60486,"Frankfurt am Main, Bockenheim",/expose/113486807,50.116794,50.116794
2165,Etagenwohnung,100,2.0,2080,2010,Leipziger Straße 00,60486,"Frankfurt-Bockenheim, Frankfurt am Main",/expose/113395106,50.12266029999999,50.12266029999999
2166,,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435845,50.115520000000004,50.115520000000004
2167,Maisonette,115,3.0,1950,2009,Ohmstraße 55,60486,"Frankfurt am Main, Bockenheim",/expose/114348636,50.1174939,50.1174939
2168,,80,3.0,2050,1999,Ohmstr. 000,60486,"Frankfurt, Bockenheim",/expose/105155544,50.1176404,50.1176404
2169,Dachgeschoss,60,2.0,1040,,Fritzlarer Strasse 9,60487,"Frankfurt a.M. - Bockenheim, Frankfurt am Main",/expose/114435871,50.115520000000004,50.115520000000004
